time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,mag_x,mag_y,mag_z
18:28.5,-0.01958853,0.098108747,9.907859801,0.06170687,0.015134867,0.248869975,-0.070671378,6.167259786,6.241803279
18:28.5,-0.029003247,0.079196217,9.976812601,0.199591842,-0.0454046,0.077771867,-0.077738516,6.170818505,6.254098361
18:28.5,-0.067891426,0.126477541,9.917869074,0.077095368,0.015134867,0.077771867,-0.084805654,6.160142349,6.258196721
18:28.5,-0.039269027,0.145390071,9.946823523,0.062165502,0.060539467,0.093326241,-0.070671378,6.167259786,6.25
18:28.5,-0.048400055,0.098108747,9.908147916,0.077401122,0.0454046,0.186652481,-0.081272085,6.160142349,6.25
18:28.6,-0.057720209,0.069739953,9.957574468,0.216050482,0.060539467,0.062217494,-0.077738516,6.174377224,6.245901639
18:28.6,-0.029286935,0.107565012,9.927482087,-0.014929866,0.0454046,0.124434987,-0.070671378,6.170818505,6.245901639
18:28.6,-0.038890776,0.107565012,9.907958261,0.107872364,0.015134867,0.077771867,-0.067137809,6.160142349,6.25
18:28.6,-0.058098459,0.107565012,9.91796027,-0.02817808,0.257292736,0.031108747,-0.070671378,6.163701068,6.258196721
18:28.6,-0.019493968,0.088652482,9.957003081,-0.076636735,0.030269734,0.171098108,-0.060070671,6.163701068,6.25
18:28.6,-0.048021804,0.060283688,10.00662171,0.031388506,0.060539467,0.093326241,-0.074204947,6.167259786,6.25
18:28.6,-0.086815421,0.098108747,9.937961867,-0.000458632,-0.0454046,0,-0.067137809,6.160142349,6.25
18:28.6,-0.048305492,0.088652482,9.888621668,-0.091107969,0.121078934,0.186652481,-0.070671378,6.167259786,6.254098361
18:28.6,-0.067513175,0.088652482,9.918243543,-0.015082743,0.030269734,-0.031108747,-0.06360424,6.163701068,6.25
18:28.6,-0.01958853,0.098108747,9.898049868,-0.033375913,-0.257292736,-0.04666312,-0.070671378,6.160142349,6.25
18:28.7,-0.057531083,0.050827423,9.938141837,0.002751794,0.272427602,0.04666312,-0.070671378,6.163701068,6.254098361
18:28.7,-0.038890776,0.107565012,9.927578126,0.108025241,0.030269734,0.108880614,-0.091872792,6.163701068,6.25
18:28.7,-0.028814121,0.060283688,9.898520375,0.014776988,-0.060539467,0.139989361,-0.074204947,6.163701068,6.245901639
18:28.7,-0.067513175,0.088652482,9.98691307,0.231286103,0.0454046,0,-0.074204947,6.160142349,6.241803279
18:28.7,0.009033869,0.117021277,9.927004317,0.062318379,0.075674334,0,-0.067137809,6.163701068,6.254098361
18:28.7,-0.048116367,0.069739953,9.888808902,0.000917265,0.090809201,0.04666312,-0.081272085,6.167259786,6.245901639
18:28.7,-0.000664535,0.126477541,9.936816671,-0.108025241,-0.030269734,0.155543734,-0.067137809,6.170818505,6.254098361
18:28.7,-0.048494618,0.107565012,9.917864232,0.155260877,0.136213801,0.04666312,-0.074204947,6.170818505,6.241803279
18:28.7,-0.039079901,0.126477541,9.956820689,0.078318387,0.136213801,0.139989361,-0.070671378,6.160142349,6.254098361
18:28.7,-0.038890776,0.107565012,9.907958261,0.031235628,0.0454046,0.139989361,-0.074204947,6.167259786,6.25
18:28.8,-0.038512526,0.069739953,9.986812189,-0.000458632,-0.0454046,0.077771867,-0.070671378,6.160142349,6.254098361
18:28.8,-0.067607738,0.098108747,9.918149926,0.122802229,-0.030269734,0.031108747,-0.077738516,6.167259786,6.254098361
18:28.8,0.008750181,0.145390071,9.907103601,0.029706854,-0.105944068,0,-0.077738516,6.163701068,6.254098361
18:28.8,-0.029192372,0.098108747,9.907955839,0.108483873,0.075674334,0,-0.077738516,6.174377224,6.254098361
18:28.8,-0.029192372,0.098108747,9.937385637,-0.029553977,0.121078934,-0.015554373,-0.070671378,6.163701068,6.258196721
18:28.8,-0.058382147,0.135933806,9.907869486,0.062777012,0.121078934,-0.031108747,-0.067137809,6.163701068,6.25
18:28.8,-0.000380847,0.098108747,9.946907454,0.030776996,0,0.124434987,-0.074204947,6.167259786,6.245901639
18:28.8,-0.029003247,0.079196217,9.878713276,0.154190735,0.030269734,0.04666312,-0.074204947,6.174377224,6.25
18:28.8,-0.02947606,0.126477541,10.01558425,0.123260862,0.015134867,0.202206855,-0.070671378,6.160142349,6.25
18:28.8,-0.04821093,0.079196217,9.977004678,-0.045859739,0.030269734,-0.093326241,-0.074204947,6.163701068,6.25
18:28.8,-0.009984689,0.098108747,9.888143897,-0.030165486,0.060539467,0.139989361,-0.084805654,6.170818505,6.245901639
18:28.9,-0.019683093,0.107565012,9.937195982,0.03230577,0.151348668,0.171098108,-0.070671378,6.163701068,6.254098361
18:28.9,-0.067607738,0.098108747,9.947579723,0.001375897,0.136213801,0.155543734,-0.070671378,6.167259786,6.254098361
18:28.9,-0.048021804,0.060283688,9.908522384,0.137884972,-0.060539467,0.155543734,-0.074204947,6.167259786,6.245901639
18:28.9,-0.010079252,0.107565012,9.88805028,-0.015082743,0.030269734,0.155543734,-0.081272085,6.170818505,6.254098361
18:28.9,-0.019399405,0.079196217,9.908047035,0.107872364,0.015134867,0.139989361,-0.067137809,6.163701068,6.245901639
18:28.9,-0.067513175,0.088652482,9.94767334,-0.155413755,-0.151348668,0.04666312,-0.074204947,6.163701068,6.254098361
18:28.9,-0.038796214,0.098108747,9.976721406,0.014929866,-0.0454046,0.217761228,-0.070671378,6.163701068,6.254098361
18:28.9,0.018732273,0.107565012,9.936811828,0.045859739,-0.030269734,-0.04666312,-0.081272085,6.174377224,6.245901639
18:28.9,-0.057814771,0.079196217,9.918241121,0.000305755,0.030269734,0.124434987,-0.067137809,6.170818505,6.254098361
18:28.9,-0.00932275,0.031914894,9.918229014,0.016305763,0.090809201,-0.108880614,-0.074204947,6.160142349,6.245901639
18:29.0,0.019110524,0.069739953,9.917566431,0.183133202,-0.151348668,-0.093326241,-0.074204947,6.163701068,6.254098361
18:29.0,-0.009890126,0.088652482,9.917667312,0.062165502,0.060539467,0.015554373,-0.088339223,6.174377224,6.254098361
18:29.0,-0.067891426,0.126477541,9.966918737,0.123413739,0.030269734,-0.093326241,-0.070671378,6.174377224,6.25
18:29.0,-0.038512526,0.069739953,10.00643205,0.138496482,0,0.139989361,-0.077738516,6.167259786,6.245901639
18:29.0,-0.029097809,0.088652482,9.976718984,0.077554,0.060539467,0,-0.070671378,6.167259786,6.245901639
18:29.0,-0.029192372,0.098108747,9.94719557,0.014471233,-0.090809201,0.124434987,-0.077738516,6.163701068,6.25
18:29.0,-0.01958853,0.098108747,9.907859801,0.01707015,0.166483535,0.124434987,-0.070671378,6.163701068,6.245901639
18:29.0,-0.000853661,0.145390071,9.917009572,-0.015388498,0,0.124434987,-0.070671378,6.163701068,6.25
18:29.0,-0.019966781,0.135933806,9.878055535,-0.014929866,0.0454046,0.04666312,-0.067137809,6.167259786,6.245901639
18:29.0,-0.038417963,0.060283688,9.928046211,0.046165494,0,0.031108747,-0.074204947,6.167259786,6.25
18:29.1,-0.038890776,0.107565012,9.927578126,0.063235644,0.166483535,0.031108747,-0.067137809,6.167259786,6.254098361
18:29.1,-0.019493968,0.088652482,9.927573283,0.090649336,-0.166483535,0.04666312,-0.067137809,6.167259786,6.258196721
18:29.1,-0.038607088,0.079196217,9.908239112,0.016152885,0.075674334,0.139989361,-0.074204947,6.15658363,6.245901639
18:29.1,-0.048778306,0.135933806,9.917583381,-0.029706854,0.105944068,0.015554373,-0.077738516,6.163701068,6.258196721
18:29.1,-0.038796214,0.098108747,9.937481675,-0.046012617,0.015134867,0.015554373,-0.067137809,6.170818505,6.254098361
18:29.1,-0.058571272,0.154846336,9.946921983,-0.045248229,0.090809201,-0.015554373,-0.070671378,6.170818505,6.245901639
18:29.1,-0.048494618,0.107565012,9.947294029,-0.168509091,0.075674334,-0.062217494,-0.077738516,6.170818505,6.25
18:29.1,-0.048021804,0.060283688,9.928142249,0.139107992,0.060539467,0.04666312,-0.067137809,6.160142349,6.25
18:29.1,-0.029286935,0.107565012,9.947101953,-0.031082751,-0.030269734,0.202206855,-0.077738516,6.163701068,6.254098361
18:29.1,-0.028908684,0.069739953,9.967096286,-0.062471257,-0.090809201,0.124434987,-0.070671378,6.160142349,6.25
18:29.2,-0.058098459,0.107565012,9.898340405,0.030776996,0,0.124434987,-0.091872792,6.167259786,6.245901639
18:29.2,-0.009795564,0.079196217,9.917760929,0.09340113,0.105944068,0.062217494,-0.070671378,6.160142349,6.254098361
18:29.2,-0.039269027,0.145390071,9.93701359,0.076789613,-0.015134867,0.077771867,-0.067137809,6.160142349,6.258196721
18:29.2,-0.048305492,0.088652482,9.957291196,-0.093095375,-0.075674334,0,-0.074204947,6.170818505,6.254098361
18:29.2,-0.000286285,0.088652482,9.956811004,0.137884972,-0.060539467,0.124434987,-0.074204947,6.167259786,6.254098361
18:29.2,-0.019493968,0.088652482,9.91776335,0.092636743,0.030269734,-0.031108747,-0.06360424,6.167259786,6.25
18:29.2,-0.029570623,0.135933806,9.946821101,0.031694261,0.090809201,0.124434987,-0.067137809,6.170818505,6.262295082
18:29.2,-0.019399405,0.079196217,9.957096698,-0.046471249,-0.030269734,0.077771867,-0.074204947,6.163701068,6.254098361
18:29.2,-0.048494618,0.107565012,9.908054299,0.261145834,-0.0454046,0.139989361,-0.070671378,6.163701068,6.245901639
18:29.2,-0.019966781,0.135933806,9.917295265,0.167744704,-0.151348668,0.062217494,-0.074204947,6.174377224,6.237704918
18:29.3,-0.019304843,0.069739953,9.947380382,0.06109536,-0.0454046,0.124434987,-0.077738516,6.163701068,6.25
18:29.3,-0.067513175,0.088652482,9.94767334,-0.262521731,-0.090809201,0.171098108,-0.098939929,6.174377224,6.258196721
18:29.3,-0.01958853,0.098108747,9.956909464,0.15327347,-0.060539467,0,-0.084805654,6.167259786,6.25
18:29.3,-0.038701651,0.088652482,9.976815023,-0.106190712,0.151348668,0.108880614,-0.067137809,6.167259786,6.245901639
18:29.3,-0.048778306,0.135933806,9.907773448,-0.108636751,-0.090809201,0.04666312,-0.077738516,6.167259786,6.258196721
18:29.3,-0.009511876,0.050827423,9.91804178,0.106802221,-0.090809201,0.139989361,-0.084805654,6.174377224,6.237704918
18:29.3,-0.029192372,0.098108747,9.888335974,0.077248245,0.030269734,0.279978722,-0.067137809,6.174377224,6.25
18:29.3,-0.009606438,0.060283688,9.966997826,0.230368838,-0.0454046,0.326641842,-0.06360424,6.163701068,6.25
18:29.3,-0.029097809,0.088652482,9.908049456,0.031235628,0.0454046,-0.015554373,-0.070671378,6.160142349,6.25
18:29.3,-0.038512526,0.069739953,9.977002257,0.24728611,0.105944068,-0.015554373,-0.067137809,6.170818505,6.245901639
18:29.3,-0.019777656,0.117021277,9.868432837,-0.014929866,0.0454046,0.108880614,-0.067137809,6.163701068,6.254098361
18:29.4,-0.077495268,0.126477541,9.937584978,0.231591858,0.075674334,0.015554373,-0.070671378,6.167259786,6.254098361
18:29.4,-0.057909334,0.088652482,9.967197167,0.001834529,0.181618402,0.108880614,-0.070671378,6.160142349,6.254098361
18:29.4,-0.039269027,0.145390071,9.887963928,0.214827463,-0.060539467,0.062217494,-0.067137809,6.167259786,6.254098361
18:29.4,-0.009984689,0.098108747,9.996053155,-0.091719478,0.060539467,-0.124434987,-0.070671378,6.160142349,6.25
18:29.4,-0.029192372,0.098108747,9.907955839,0.092025233,-0.030269734,0.155543734,-0.067137809,6.167259786,6.25
18:29.4,0.018826836,0.098108747,9.966335243,0.031388506,0.060539467,0.171098108,-0.091872792,6.163701068,6.25
18:29.4,-0.04821093,0.079196217,9.957384813,0.215744727,0.030269734,0.108880614,-0.070671378,6.163701068,6.254098361
18:29.4,-0.058003897,0.098108747,9.898434022,0.107872364,0.015134867,0.171098108,-0.067137809,6.170818505,6.254098361
18:29.4,-0.067513175,0.088652482,9.928053475,-0.030929873,-0.015134867,0.108880614,-0.074204947,6.167259786,6.254098361
18:29.4,0.009128432,0.107565012,9.956527731,0.031082751,0.030269734,0.155543734,-0.088339223,6.163701068,6.258196721
18:29.5,-0.029381497,0.117021277,9.92738847,0.031235628,0.0454046,0.108880614,-0.070671378,6.167259786,6.254098361
18:29.5,-0.019966781,0.135933806,9.907485333,0.201426371,0.136213801,0.155543734,-0.074204947,6.167259786,6.25
18:29.5,-0.058382147,0.135933806,9.937299284,-0.015235621,0.015134867,0.139989361,-0.067137809,6.163701068,6.245901639
18:29.5,-0.058003897,0.098108747,9.92786382,-0.169273478,0,0.04666312,-0.074204947,6.167259786,6.25
18:29.5,-2.60E-06,0.060283688,9.917852125,-0.091413723,0.090809201,0.171098108,-0.067137809,6.163701068,6.254098361
18:29.5,-0.029097809,0.088652482,9.947289187,0.062624134,0.105944068,0.108880614,-0.070671378,6.163701068,6.254098361
18:29.5,-9.72E-05,0.069739953,9.917758508,0.106955099,-0.075674334,0.108880614,-0.074204947,6.170818505,6.254098361
18:29.5,-0.038701651,0.088652482,9.947385225,0.201426371,0.136213801,0.171098108,-0.074204947,6.170818505,6.254098361
18:29.5,-0.039079901,0.126477541,9.976440555,0.107872364,0.015134867,0.077771867,-0.070671378,6.160142349,6.245901639
18:29.5,-0.038701651,0.088652482,9.96700509,0.123719494,0.060539467,0.139989361,-0.067137809,6.163701068,6.25
18:29.6,-0.019777656,0.117021277,9.907672567,0.029553977,-0.121078934,-0.031108747,-0.070671378,6.170818505,6.254098361
18:29.6,-0.058098459,0.107565012,9.927770203,0.000764387,0.075674334,0.139989361,-0.081272085,6.163701068,6.245901639
18:29.6,-0.019399405,0.079196217,9.917856967,0.046165494,0,0.04666312,-0.070671378,6.167259786,6.241803279
18:29.6,-0.038607088,0.079196217,9.927858977,0.015082743,-0.030269734,0.031108747,-0.067137809,6.163701068,6.254098361
18:29.6,-0.096986639,0.154846336,9.966926001,-0.014776988,0.060539467,0.108880614,-0.074204947,6.174377224,6.258196721
18:29.6,-0.038701651,0.088652482,9.917955427,0.230521715,-0.030269734,0.171098108,-0.067137809,6.167259786,6.25
18:29.6,-0.048967431,0.154846336,9.907586214,-0.13803785,0.0454046,0.124434987,-0.060070671,6.160142349,6.254098361
18:29.6,-0.058382147,0.135933806,9.976539014,0.124178126,0.105944068,0.031108747,-0.074204947,6.160142349,6.245901639
18:29.6,-0.057720209,0.069739953,9.947764536,0.032152893,0.136213801,0.031108747,-0.077738516,6.163701068,6.262295082
18:29.6,-0.096513825,0.107565012,9.957584154,0.155260877,0.136213801,0.124434987,-0.060070671,6.167259786,6.254098361
18:29.7,-0.019493968,0.088652482,9.927573283,-0.015694253,-0.030269734,0.108880614,-0.067137809,6.163701068,6.245901639
18:29.7,-0.048967431,0.154846336,9.927206079,0.07694249,0,0.093326241,-0.070671378,6.167259786,6.254098361
18:29.7,-0.038701651,0.088652482,9.908145495,0.277910229,0.090809201,-0.139989361,-0.070671378,6.167259786,6.245901639
18:29.7,-0.039269027,0.145390071,9.89777386,-0.015541375,-0.015134867,0.031108747,-0.067137809,6.160142349,6.25
18:29.7,-0.029003247,0.079196217,9.957192736,0.078471265,0.151348668,0.015554373,-0.074204947,6.167259786,6.254098361
18:29.7,-0.000664535,0.126477541,9.985866333,0.122496474,-0.060539467,0.093326241,-0.067137809,6.163701068,6.245901639
18:29.7,-0.057909334,0.088652482,9.947577302,-0.15449649,-0.060539467,0.077771867,-0.091872792,6.167259786,6.25
18:29.7,-0.048400055,0.098108747,9.927767781,0.061248237,-0.030269734,0.108880614,-0.070671378,6.160142349,6.254098361
18:29.7,-0.029570623,0.135933806,9.956631034,-0.015388498,0,0.077771867,-0.067137809,6.167259786,6.241803279
18:29.7,-0.019493968,0.088652482,9.87852362,-0.046012617,0.015134867,0.077771867,-0.077738516,6.170818505,6.254098361
18:29.7,-0.086815421,0.098108747,9.928151935,0.045859739,-0.030269734,0.031108747,-0.067137809,6.163701068,6.25
18:29.8,-0.009795564,0.079196217,9.927570862,0.06048385,-0.105944068,0.124434987,-0.067137809,6.163701068,6.245901639
18:29.8,-0.039174464,0.135933806,9.878247612,0.062318379,0.075674334,-0.015554373,-0.074204947,6.170818505,6.245901639
18:29.8,0.009601245,0.060283688,9.937375951,0.108942506,0.121078934,0.139989361,-0.06360424,6.170818505,6.254098361
18:29.8,-0.058003897,0.098108747,9.918053887,0.062012624,0.0454046,0.093326241,-0.067137809,6.167259786,6.245901639
18:29.8,-0.019777656,0.117021277,9.927292432,-0.077401122,-0.0454046,0.077771867,-0.070671378,6.163701068,6.245901639
18:29.8,-0.038890776,0.107565012,9.927578126,-0.001681652,-0.166483535,0.171098108,-0.067137809,6.163701068,6.25
18:29.8,-0.048116367,0.069739953,9.888808902,-0.077706877,-0.075674334,0.04666312,-0.074204947,6.163701068,6.245901639
18:29.8,-0.038985339,0.117021277,9.898054711,0,0,-0.015554373,-0.067137809,6.167259786,6.25
18:29.8,-0.067702301,0.107565012,9.957296039,-0.031541383,-0.075674334,0.264424348,-0.060070671,6.163701068,6.25
18:29.8,-0.01958853,0.098108747,9.956909464,0.214674585,-0.075674334,0.171098108,-0.074204947,6.163701068,6.25
18:29.9,-0.019399405,0.079196217,9.957096698,0.029859731,-0.090809201,-0.04666312,-0.091872792,6.163701068,6.262295082
18:29.9,0.134167497,0.088652482,9.955466466,0.168203336,-0.105944068,0.093326241,-0.070671378,6.163701068,6.25
18:29.9,-0.038701651,0.088652482,9.947385225,-0.045248229,0.090809201,0.062217494,-0.070671378,6.160142349,6.25
18:29.9,-0.02947606,0.126477541,10.03520411,0.048000023,0.181618402,0.108880614,-0.070671378,6.167259786,6.245901639
18:29.9,-0.029097809,0.088652482,9.937479254,0.046165494,0,0.124434987,-0.091872792,6.163701068,6.262295082
18:29.9,-0.01958853,0.098108747,9.898049868,0.015541375,0.015134867,0.062217494,-0.067137809,6.163701068,6.25
18:29.9,-0.078535457,0.230496454,9.965984988,-0.091872356,0.0454046,-0.031108747,-0.070671378,6.163701068,6.262295082
18:29.9,-0.038796214,0.098108747,9.937481675,0.324381478,0.121078934,0.171098108,-0.070671378,6.170818505,6.25
18:29.9,-0.077117017,0.088652482,9.957579311,-0.029706854,0.105944068,0.108880614,-0.070671378,6.170818505,6.258196721
18:29.9,-0.02947606,0.126477541,9.937104786,-0.032611525,-0.181618402,0.124434987,-0.067137809,6.15658363,6.254098361
18:30.0,-0.00932275,0.031914894,9.937848879,0.108330996,0.060539467,0.279978722,-0.067137809,6.15658363,6.245901639
18:30.0,-0.019493968,0.088652482,9.957003081,0.078777019,0.181618402,-0.031108747,-0.070671378,6.163701068,6.254098361
18:30.0,-0.067702301,0.107565012,9.888626511,-0.061553992,0,0.186652481,-0.070671378,6.170818505,6.25
18:30.0,-0.067796863,0.117021277,9.957202422,-0.168509091,0.075674334,0.202206855,-0.060070671,6.170818505,6.25
18:30.0,-0.019493968,0.088652482,9.927573283,0.030929873,0.015134867,0.155543734,-0.067137809,6.160142349,6.254098361
18:30.0,-0.019777656,0.117021277,9.917482499,0.198827455,-0.121078934,0.357750589,-0.091872792,6.167259786,6.258196721
18:30.0,-0.058098459,0.107565012,9.947390068,0.107872364,0.015134867,0.093326241,-0.067137809,6.170818505,6.245901639
18:30.0,-0.019493968,0.088652482,9.888333553,0.060178095,-0.136213801,0.015554373,-0.067137809,6.167259786,6.258196721
18:30.0,-0.067513175,0.088652482,9.937863408,0.015541375,0.015134867,0.062217494,-0.081272085,6.167259786,6.25
18:30.0,-0.010079252,0.107565012,9.946909876,0.200661984,0.060539467,0,-0.070671378,6.160142349,6.25
18:30.1,-0.028908684,0.069739953,9.947476421,0.01645864,0.105944068,0.093326241,-0.074204947,6.170818505,6.245901639
18:30.1,-0.07721158,0.098108747,9.937865829,0.215897605,0.0454046,0.155543734,-0.067137809,6.160142349,6.254098361
18:30.1,-0.048400055,0.098108747,9.878718118,0.169273478,0,0.04666312,-0.074204947,6.170818505,6.25
18:30.1,-0.019493968,0.088652482,9.898143485,0.246063091,-0.015134867,0.155543734,-0.070671378,6.163701068,6.254098361
18:30.1,-0.04858918,0.117021277,9.957010345,0.153579225,-0.030269734,0.124434987,-0.067137809,6.170818505,6.245901639
18:30.1,-0.019493968,0.088652482,9.907953418,0.077554,0.060539467,0.311087468,-0.070671378,6.167259786,6.245901639
18:30.1,-0.067985989,0.135933806,9.947205255,-0.06048385,0.105944068,0.264424348,-0.070671378,6.167259786,6.241803279
18:30.1,-0.058287585,0.126477541,9.937392901,-0.107719486,0,0.171098108,-0.070671378,6.15658363,6.25
18:30.1,-0.038607088,0.079196217,9.967098707,0.062012624,0.0454046,0.04666312,-0.070671378,6.170818505,6.254098361
18:30.1,-0.019304843,0.069739953,9.888520787,-0.076789613,0.015134867,0.077771867,-0.070671378,6.160142349,6.25
18:30.1,-0.029665185,0.145390071,9.946727484,0.030929873,0.015134867,0.093326241,-0.091872792,6.167259786,6.25
18:30.2,-0.019493968,0.088652482,9.937383216,-0.076178103,0.075674334,-0.139989361,-0.074204947,6.163701068,6.254098361
18:30.2,-0.048494618,0.107565012,9.996343692,-0.184509099,0.015134867,0.015554373,-0.074204947,6.170818505,6.25
18:30.2,-0.048305492,0.088652482,9.937671331,0.045248229,-0.090809201,0.077771867,-0.074204947,6.163701068,6.25
